scope,group,system,metric,value
category,followup,summary_few_shot,avg_latency_sec,3.3900998571428573
category,followup,summary_few_shot,latency_std,0.9553819597875377
category,followup,summary_few_shot,latency_ci95,0.7077568603490939
category,followup,summary_few_shot,avg_input_tokens,1172.4285714285713
category,followup,summary_few_shot,avg_output_tokens,127.42857142857143
category,followup,summary_few_shot,avg_cost_usd,0.00145275
category,multi_paper_synthesis,litspace_rag,correctness_mean,0.875
category,multi_paper_synthesis,litspace_rag,correctness_std,0.8345229603962802
category,multi_paper_synthesis,litspace_rag,correctness_ci95,0.5782949074650406
category,multi_paper_synthesis,litspace_rag,completeness_mean,0.75
category,multi_paper_synthesis,litspace_rag,completeness_std,0.8864052604279183
category,multi_paper_synthesis,litspace_rag,completeness_ci95,0.6142475071174485
category,multi_paper_synthesis,litspace_rag,relevance_mean,1.5
category,multi_paper_synthesis,litspace_rag,relevance_std,0.7559289460184545
category,multi_paper_synthesis,litspace_rag,relevance_ci95,0.5238320341483518
category,multi_paper_synthesis,litspace_rag,helpfulness_mean,0.875
category,multi_paper_synthesis,litspace_rag,helpfulness_std,0.8345229603962802
category,multi_paper_synthesis,litspace_rag,helpfulness_ci95,0.5782949074650406
category,multi_paper_synthesis,litspace_rag,faithfulness_mean,1.375
category,multi_paper_synthesis,litspace_rag,faithfulness_std,0.5175491695067657
category,multi_paper_synthesis,litspace_rag,faithfulness_ci95,0.3586432768085859
category,multi_paper_synthesis,litspace_rag,followup_success_mean,
category,multi_paper_synthesis,litspace_rag,followup_success_std,
category,multi_paper_synthesis,litspace_rag,followup_success_ci95,
category,multi_paper_synthesis,litspace_rag,paper_hit_at_5_mean,1.0
category,multi_paper_synthesis,litspace_rag,paper_hit_at_5_std,0.0
category,multi_paper_synthesis,litspace_rag,paper_hit_at_5_ci95,0.0
category,multi_paper_synthesis,litspace_rag,paper_recall_at_5_mean,0.6294642857142857
category,multi_paper_synthesis,litspace_rag,paper_recall_at_5_std,0.26574164605680384
category,multi_paper_synthesis,litspace_rag,paper_recall_at_5_ci95,0.18414956557103251
category,multi_paper_synthesis,litspace_rag,section_hit_at_5_mean,0.625
category,multi_paper_synthesis,litspace_rag,section_hit_at_5_std,0.5175491695067657
category,multi_paper_synthesis,litspace_rag,section_hit_at_5_ci95,0.3586432768085859
category,multi_paper_synthesis,litspace_rag,section_recall_at_5_mean,0.22291666666666665
category,multi_paper_synthesis,litspace_rag,section_recall_at_5_std,0.2510197456345072
category,multi_paper_synthesis,litspace_rag,section_recall_at_5_ci95,0.17394780906288465
category,multi_paper_synthesis,litspace_rag,paper_mrr_at_5_mean,1.0
category,multi_paper_synthesis,litspace_rag,paper_mrr_at_5_std,0.0
category,multi_paper_synthesis,litspace_rag,paper_mrr_at_5_ci95,0.0
category,multi_paper_synthesis,litspace_rag,clarification_accuracy_mean,
category,multi_paper_synthesis,litspace_rag,clarification_accuracy_std,
category,multi_paper_synthesis,litspace_rag,clarification_accuracy_ci95,
category,multi_paper_synthesis,litspace_rag,refusal_accuracy_mean,
category,multi_paper_synthesis,litspace_rag,refusal_accuracy_std,
category,multi_paper_synthesis,litspace_rag,refusal_accuracy_ci95,
category,multi_paper_synthesis,litspace_rag,answered_rate,0.625
category,multi_paper_synthesis,litspace_rag,clarified_rate,0.375
category,multi_paper_synthesis,litspace_rag,refused_rate,0.0
category,multi_paper_synthesis,litspace_rag,over_clarification_rate,0.375
category,multi_paper_synthesis,litspace_rag,over_refusal_rate,0.0
category,multi_paper_synthesis,litspace_rag,avg_latency_sec,3.075263
category,multi_paper_synthesis,litspace_rag,latency_std,2.710249745599577
category,multi_paper_synthesis,litspace_rag,latency_ci95,1.8781072543461246
category,multi_paper_synthesis,litspace_rag,avg_input_tokens,
category,multi_paper_synthesis,litspace_rag,avg_output_tokens,
category,multi_paper_synthesis,litspace_rag,avg_cost_usd,
category,multi_paper_synthesis,zero_shot,correctness_mean,0.0
category,multi_paper_synthesis,zero_shot,correctness_std,0.0
category,multi_paper_synthesis,zero_shot,correctness_ci95,0.0
category,multi_paper_synthesis,zero_shot,completeness_mean,0.0
category,multi_paper_synthesis,zero_shot,completeness_std,0.0
category,multi_paper_synthesis,zero_shot,completeness_ci95,0.0
category,multi_paper_synthesis,zero_shot,relevance_mean,1.0
category,multi_paper_synthesis,zero_shot,relevance_std,0.0
category,multi_paper_synthesis,zero_shot,relevance_ci95,0.0
category,multi_paper_synthesis,zero_shot,helpfulness_mean,0.0
category,multi_paper_synthesis,zero_shot,helpfulness_std,0.0
category,multi_paper_synthesis,zero_shot,helpfulness_ci95,0.0
category,multi_paper_synthesis,zero_shot,faithfulness_mean,
category,multi_paper_synthesis,zero_shot,faithfulness_std,
category,multi_paper_synthesis,zero_shot,faithfulness_ci95,
category,multi_paper_synthesis,zero_shot,followup_success_mean,
category,multi_paper_synthesis,zero_shot,followup_success_std,
category,multi_paper_synthesis,zero_shot,followup_success_ci95,
category,multi_paper_synthesis,zero_shot,clarification_accuracy_mean,
category,multi_paper_synthesis,zero_shot,clarification_accuracy_std,
category,multi_paper_synthesis,zero_shot,clarification_accuracy_ci95,
category,multi_paper_synthesis,zero_shot,refusal_accuracy_mean,
category,multi_paper_synthesis,zero_shot,refusal_accuracy_std,
category,multi_paper_synthesis,zero_shot,refusal_accuracy_ci95,
category,multi_paper_synthesis,zero_shot,answered_rate,1.0
category,multi_paper_synthesis,zero_shot,clarified_rate,0.0
category,multi_paper_synthesis,zero_shot,refused_rate,0.0
category,multi_paper_synthesis,zero_shot,over_clarification_rate,0.0
category,multi_paper_synthesis,zero_shot,over_refusal_rate,0.0
category,multi_paper_synthesis,zero_shot,avg_latency_sec,1.70818425
category,multi_paper_synthesis,zero_shot,latency_std,0.5049195229957091
category,multi_paper_synthesis,zero_shot,latency_ci95,0.3498913782904679
category,multi_paper_synthesis,zero_shot,avg_input_tokens,122.0
category,multi_paper_synthesis,zero_shot,avg_output_tokens,87.0
category,multi_paper_synthesis,zero_shot,avg_cost_usd,0.00048300000000000003
category,multi_paper_synthesis,summary_few_shot,correctness_mean,1.25
category,multi_paper_synthesis,summary_few_shot,correctness_std,0.8864052604279183
category,multi_paper_synthesis,summary_few_shot,correctness_ci95,0.6142475071174485
category,multi_paper_synthesis,summary_few_shot,completeness_mean,1.0
category,multi_paper_synthesis,summary_few_shot,completeness_std,0.7559289460184545
category,multi_paper_synthesis,summary_few_shot,completeness_ci95,0.5238320341483518
category,multi_paper_synthesis,summary_few_shot,relevance_mean,1.75
category,multi_paper_synthesis,summary_few_shot,relevance_std,0.7071067811865476
category,multi_paper_synthesis,summary_few_shot,relevance_ci95,0.49
category,multi_paper_synthesis,summary_few_shot,helpfulness_mean,1.125
category,multi_paper_synthesis,summary_few_shot,helpfulness_std,0.8345229603962802
category,multi_paper_synthesis,summary_few_shot,helpfulness_ci95,0.5782949074650406
category,multi_paper_synthesis,summary_few_shot,faithfulness_mean,1.375
category,multi_paper_synthesis,summary_few_shot,faithfulness_std,0.7440238091428449
category,multi_paper_synthesis,summary_few_shot,faithfulness_ci95,0.5155821951929681
category,multi_paper_synthesis,summary_few_shot,followup_success_mean,
category,multi_paper_synthesis,summary_few_shot,followup_success_std,
category,multi_paper_synthesis,summary_few_shot,followup_success_ci95,
category,multi_paper_synthesis,summary_few_shot,clarification_accuracy_mean,
category,multi_paper_synthesis,summary_few_shot,clarification_accuracy_std,
category,multi_paper_synthesis,summary_few_shot,clarification_accuracy_ci95,
category,multi_paper_synthesis,summary_few_shot,refusal_accuracy_mean,
category,multi_paper_synthesis,summary_few_shot,refusal_accuracy_std,
category,multi_paper_synthesis,summary_few_shot,refusal_accuracy_ci95,
category,multi_paper_synthesis,summary_few_shot,answered_rate,0.875
category,multi_paper_synthesis,summary_few_shot,clarified_rate,0.125
category,multi_paper_synthesis,summary_few_shot,refused_rate,0.0
category,multi_paper_synthesis,summary_few_shot,over_clarification_rate,0.125
category,multi_paper_synthesis,summary_few_shot,over_refusal_rate,0.0
category,multi_paper_synthesis,summary_few_shot,avg_latency_sec,1.98293775
category,multi_paper_synthesis,summary_few_shot,latency_std,0.4236204233407038
category,multi_paper_synthesis,summary_few_shot,latency_ci95,0.2935539765134611
category,multi_paper_synthesis,summary_few_shot,avg_input_tokens,589.125
category,multi_paper_synthesis,summary_few_shot,avg_output_tokens,132.0
category,multi_paper_synthesis,summary_few_shot,avg_cost_usd,0.00103584375
category,refusal,litspace_rag,correctness_mean,1.5
category,refusal,litspace_rag,correctness_std,1.0
category,refusal,litspace_rag,correctness_ci95,0.98
category,refusal,litspace_rag,completeness_mean,0.75
category,refusal,litspace_rag,completeness_std,0.5
category,refusal,litspace_rag,completeness_ci95,0.49
category,refusal,litspace_rag,relevance_mean,1.5
category,refusal,litspace_rag,relevance_std,1.0
category,refusal,litspace_rag,relevance_ci95,0.98
category,refusal,litspace_rag,helpfulness_mean,1.5
category,refusal,litspace_rag,helpfulness_std,1.0
category,refusal,litspace_rag,helpfulness_ci95,0.98
category,refusal,litspace_rag,faithfulness_mean,2.0
category,refusal,litspace_rag,faithfulness_std,0.0
category,refusal,litspace_rag,faithfulness_ci95,0.0
category,refusal,litspace_rag,followup_success_mean,
category,refusal,litspace_rag,followup_success_std,
category,refusal,litspace_rag,followup_success_ci95,
category,refusal,litspace_rag,paper_hit_at_5_mean,
category,refusal,litspace_rag,paper_hit_at_5_std,
category,refusal,litspace_rag,paper_hit_at_5_ci95,
category,refusal,litspace_rag,paper_recall_at_5_mean,
category,refusal,litspace_rag,paper_recall_at_5_std,
category,refusal,litspace_rag,paper_recall_at_5_ci95,
category,refusal,litspace_rag,section_hit_at_5_mean,
category,refusal,litspace_rag,section_hit_at_5_std,
category,refusal,litspace_rag,section_hit_at_5_ci95,
category,refusal,litspace_rag,section_recall_at_5_mean,
category,refusal,litspace_rag,section_recall_at_5_std,
category,refusal,litspace_rag,section_recall_at_5_ci95,
category,refusal,litspace_rag,paper_mrr_at_5_mean,
category,refusal,litspace_rag,paper_mrr_at_5_std,
category,refusal,litspace_rag,paper_mrr_at_5_ci95,
category,refusal,litspace_rag,clarification_accuracy_mean,
category,refusal,litspace_rag,clarification_accuracy_std,
category,refusal,litspace_rag,clarification_accuracy_ci95,
category,refusal,litspace_rag,refusal_accuracy_mean,0.75
category,refusal,litspace_rag,refusal_accuracy_std,0.5
category,refusal,litspace_rag,refusal_accuracy_ci95,0.49
category,refusal,litspace_rag,answered_rate,0.0
category,refusal,litspace_rag,clarified_rate,0.25
category,refusal,litspace_rag,refused_rate,0.75
category,refusal,litspace_rag,over_clarification_rate,0.25
category,refusal,litspace_rag,over_refusal_rate,
category,refusal,litspace_rag,avg_latency_sec,0.00305925
category,refusal,litspace_rag,latency_std,0.00014216510354748326
category,refusal,litspace_rag,latency_ci95,0.00013932180147653358
category,refusal,litspace_rag,avg_input_tokens,
category,refusal,litspace_rag,avg_output_tokens,
category,refusal,litspace_rag,avg_cost_usd,
category,refusal,zero_shot,correctness_mean,0.5
category,refusal,zero_shot,correctness_std,0.5773502691896257
category,refusal,zero_shot,correctness_ci95,0.5658032638058332
category,refusal,zero_shot,completeness_mean,0.0
category,refusal,zero_shot,completeness_std,0.0
category,refusal,zero_shot,completeness_ci95,0.0
category,refusal,zero_shot,relevance_mean,1.75
category,refusal,zero_shot,relevance_std,0.5
category,refusal,zero_shot,relevance_ci95,0.49
category,refusal,zero_shot,helpfulness_mean,0.5
category,refusal,zero_shot,helpfulness_std,0.5773502691896257
category,refusal,zero_shot,helpfulness_ci95,0.5658032638058332
category,refusal,zero_shot,faithfulness_mean,
category,refusal,zero_shot,faithfulness_std,
category,refusal,zero_shot,faithfulness_ci95,
category,refusal,zero_shot,followup_success_mean,
category,refusal,zero_shot,followup_success_std,
category,refusal,zero_shot,followup_success_ci95,
category,refusal,zero_shot,clarification_accuracy_mean,
category,refusal,zero_shot,clarification_accuracy_std,
category,refusal,zero_shot,clarification_accuracy_ci95,
category,refusal,zero_shot,refusal_accuracy_mean,0.0
category,refusal,zero_shot,refusal_accuracy_std,0.0
category,refusal,zero_shot,refusal_accuracy_ci95,0.0
category,refusal,zero_shot,answered_rate,1.0
category,refusal,zero_shot,clarified_rate,0.0
category,refusal,zero_shot,refused_rate,0.0
category,refusal,zero_shot,over_clarification_rate,0.0
category,refusal,zero_shot,over_refusal_rate,
category,refusal,zero_shot,avg_latency_sec,3.0599837500000002
category,refusal,zero_shot,latency_std,2.982518233827177
category,refusal,zero_shot,latency_ci95,2.9228678691506333
category,refusal,zero_shot,avg_input_tokens,114.75
category,refusal,zero_shot,avg_output_tokens,165.75
category,refusal,zero_shot,avg_cost_usd,0.0008319375
category,refusal,summary_few_shot,correctness_mean,2.0
category,refusal,summary_few_shot,correctness_std,0.0
category,refusal,summary_few_shot,correctness_ci95,0.0
category,refusal,summary_few_shot,completeness_mean,1.5
category,refusal,summary_few_shot,completeness_std,0.5773502691896257
category,refusal,summary_few_shot,completeness_ci95,0.5658032638058332
category,refusal,summary_few_shot,relevance_mean,2.0
category,refusal,summary_few_shot,relevance_std,0.0
category,refusal,summary_few_shot,relevance_ci95,0.0
category,refusal,summary_few_shot,helpfulness_mean,2.0
category,refusal,summary_few_shot,helpfulness_std,0.0
category,refusal,summary_few_shot,helpfulness_ci95,0.0
category,refusal,summary_few_shot,faithfulness_mean,2.0
category,refusal,summary_few_shot,faithfulness_std,0.0
category,refusal,summary_few_shot,faithfulness_ci95,0.0
category,refusal,summary_few_shot,followup_success_mean,
category,refusal,summary_few_shot,followup_success_std,
category,refusal,summary_few_shot,followup_success_ci95,
category,refusal,summary_few_shot,clarification_accuracy_mean,
category,refusal,summary_few_shot,clarification_accuracy_std,
category,refusal,summary_few_shot,clarification_accuracy_ci95,
category,refusal,summary_few_shot,refusal_accuracy_mean,1.0
category,refusal,summary_few_shot,refusal_accuracy_std,0.0
category,refusal,summary_few_shot,refusal_accuracy_ci95,0.0
category,refusal,summary_few_shot,answered_rate,0.0
category,refusal,summary_few_shot,clarified_rate,0.0
category,refusal,summary_few_shot,refused_rate,1.0
category,refusal,summary_few_shot,over_clarification_rate,0.0
category,refusal,summary_few_shot,over_refusal_rate,
category,refusal,summary_few_shot,avg_latency_sec,1.1117175
category,refusal,summary_few_shot,latency_std,0.16016445238254334
category,refusal,summary_few_shot,latency_ci95,0.15696116333489246
category,refusal,summary_few_shot,avg_input_tokens,474.75
category,refusal,summary_few_shot,avg_output_tokens,20.5
category,refusal,summary_few_shot,avg_cost_usd,0.0004483125
category,single_paper_factual,litspace_rag,correctness_mean,1.5714285714285714
category,single_paper_factual,litspace_rag,correctness_std,0.7867957924694432
category,single_paper_factual,litspace_rag,correctness_ci95,0.5828664798505172
category,single_paper_factual,litspace_rag,completeness_mean,1.2857142857142858
category,single_paper_factual,litspace_rag,completeness_std,0.7559289460184545
category,single_paper_factual,litspace_rag,completeness_ci95,0.5599999999999999
category,single_paper_factual,litspace_rag,relevance_mean,1.8571428571428572
category,single_paper_factual,litspace_rag,relevance_std,0.37796447300922725
category,single_paper_factual,litspace_rag,relevance_ci95,0.27999999999999997
category,single_paper_factual,litspace_rag,helpfulness_mean,1.4285714285714286
category,single_paper_factual,litspace_rag,helpfulness_std,0.7867957924694432
category,single_paper_factual,litspace_rag,helpfulness_ci95,0.5828664798505172
category,single_paper_factual,litspace_rag,faithfulness_mean,1.5714285714285714
category,single_paper_factual,litspace_rag,faithfulness_std,0.5345224838248488
category,single_paper_factual,litspace_rag,faithfulness_ci95,0.3959797974644666
category,single_paper_factual,litspace_rag,followup_success_mean,
category,single_paper_factual,litspace_rag,followup_success_std,
category,single_paper_factual,litspace_rag,followup_success_ci95,
category,single_paper_factual,litspace_rag,paper_hit_at_5_mean,1.0
category,single_paper_factual,litspace_rag,paper_hit_at_5_std,0.0
category,single_paper_factual,litspace_rag,paper_hit_at_5_ci95,0.0
category,single_paper_factual,litspace_rag,paper_recall_at_5_mean,1.0
category,single_paper_factual,litspace_rag,paper_recall_at_5_std,0.0
category,single_paper_factual,litspace_rag,paper_recall_at_5_ci95,0.0
category,single_paper_factual,litspace_rag,section_hit_at_5_mean,0.42857142857142855
category,single_paper_factual,litspace_rag,section_hit_at_5_std,0.5345224838248488
category,single_paper_factual,litspace_rag,section_hit_at_5_ci95,0.3959797974644666
category,single_paper_factual,litspace_rag,section_recall_at_5_mean,0.2738095238095238
category,single_paper_factual,litspace_rag,section_recall_at_5_std,0.4045867968563435
category,single_paper_factual,litspace_rag,section_recall_at_5_ci95,0.2997220935021863
category,single_paper_factual,litspace_rag,paper_mrr_at_5_mean,1.0
category,single_paper_factual,litspace_rag,paper_mrr_at_5_std,0.0
category,single_paper_factual,litspace_rag,paper_mrr_at_5_ci95,0.0
category,single_paper_factual,litspace_rag,clarification_accuracy_mean,
category,single_paper_factual,litspace_rag,clarification_accuracy_std,
category,single_paper_factual,litspace_rag,clarification_accuracy_ci95,
category,single_paper_factual,litspace_rag,refusal_accuracy_mean,
category,single_paper_factual,litspace_rag,refusal_accuracy_std,
category,single_paper_factual,litspace_rag,refusal_accuracy_ci95,
category,single_paper_factual,litspace_rag,answered_rate,0.8571428571428571
category,single_paper_factual,litspace_rag,clarified_rate,0.0
category,single_paper_factual,litspace_rag,refused_rate,0.14285714285714285
category,single_paper_factual,litspace_rag,over_clarification_rate,0.0
category,single_paper_factual,litspace_rag,over_refusal_rate,0.14285714285714285
category,single_paper_factual,litspace_rag,avg_latency_sec,1.9810352857142859
category,single_paper_factual,litspace_rag,latency_std,1.2006744970094538
category,single_paper_factual,litspace_rag,latency_ci95,0.8894721148948824
category,single_paper_factual,litspace_rag,avg_input_tokens,
category,single_paper_factual,litspace_rag,avg_output_tokens,
category,single_paper_factual,litspace_rag,avg_cost_usd,
category,single_paper_factual,zero_shot,correctness_mean,0.14285714285714285
category,single_paper_factual,zero_shot,correctness_std,0.37796447300922725
category,single_paper_factual,zero_shot,correctness_ci95,0.27999999999999997
category,single_paper_factual,zero_shot,completeness_mean,0.14285714285714285
category,single_paper_factual,zero_shot,completeness_std,0.37796447300922725
category,single_paper_factual,zero_shot,completeness_ci95,0.27999999999999997
category,single_paper_factual,zero_shot,relevance_mean,1.1428571428571428
category,single_paper_factual,zero_shot,relevance_std,0.37796447300922725
category,single_paper_factual,zero_shot,relevance_ci95,0.27999999999999997
category,single_paper_factual,zero_shot,helpfulness_mean,0.14285714285714285
category,single_paper_factual,zero_shot,helpfulness_std,0.37796447300922725
category,single_paper_factual,zero_shot,helpfulness_ci95,0.27999999999999997
category,single_paper_factual,zero_shot,faithfulness_mean,
category,single_paper_factual,zero_shot,faithfulness_std,
category,single_paper_factual,zero_shot,faithfulness_ci95,
category,single_paper_factual,zero_shot,followup_success_mean,
category,single_paper_factual,zero_shot,followup_success_std,
category,single_paper_factual,zero_shot,followup_success_ci95,
category,single_paper_factual,zero_shot,clarification_accuracy_mean,
category,single_paper_factual,zero_shot,clarification_accuracy_std,
category,single_paper_factual,zero_shot,clarification_accuracy_ci95,
category,single_paper_factual,zero_shot,refusal_accuracy_mean,
category,single_paper_factual,zero_shot,refusal_accuracy_std,
category,single_paper_factual,zero_shot,refusal_accuracy_ci95,
category,single_paper_factual,zero_shot,answered_rate,0.5714285714285714
category,single_paper_factual,zero_shot,clarified_rate,0.42857142857142855
category,single_paper_factual,zero_shot,refused_rate,0.0
category,single_paper_factual,zero_shot,over_clarification_rate,0.42857142857142855
category,single_paper_factual,zero_shot,over_refusal_rate,0.0
category,single_paper_factual,zero_shot,avg_latency_sec,1.424960142857143
category,single_paper_factual,zero_shot,latency_std,0.4048344802662888
category,single_paper_factual,zero_shot,latency_ci95,0.299905579940032
category,single_paper_factual,zero_shot,avg_input_tokens,118.14285714285714
category,single_paper_factual,zero_shot,avg_output_tokens,64.28571428571429
category,single_paper_factual,zero_shot,avg_cost_usd,0.00037789285714285713
category,single_paper_factual,summary_few_shot,correctness_mean,1.7142857142857142
category,single_paper_factual,summary_few_shot,correctness_std,0.4879500364742666
category,single_paper_factual,summary_few_shot,correctness_ci95,0.3614784456460256
category,single_paper_factual,summary_few_shot,completeness_mean,1.4285714285714286
category,single_paper_factual,summary_few_shot,completeness_std,0.5345224838248488
category,single_paper_factual,summary_few_shot,completeness_ci95,0.3959797974644666
category,single_paper_factual,summary_few_shot,relevance_mean,2.0
category,single_paper_factual,summary_few_shot,relevance_std,0.0
category,single_paper_factual,summary_few_shot,relevance_ci95,0.0
category,single_paper_factual,summary_few_shot,helpfulness_mean,1.7142857142857142
category,single_paper_factual,summary_few_shot,helpfulness_std,0.4879500364742666
category,single_paper_factual,summary_few_shot,helpfulness_ci95,0.3614784456460256
category,single_paper_factual,summary_few_shot,faithfulness_mean,1.7142857142857142
category,single_paper_factual,summary_few_shot,faithfulness_std,0.4879500364742666
category,single_paper_factual,summary_few_shot,faithfulness_ci95,0.3614784456460256
category,single_paper_factual,summary_few_shot,followup_success_mean,
category,single_paper_factual,summary_few_shot,followup_success_std,
category,single_paper_factual,summary_few_shot,followup_success_ci95,
category,single_paper_factual,summary_few_shot,clarification_accuracy_mean,
category,single_paper_factual,summary_few_shot,clarification_accuracy_std,
category,single_paper_factual,summary_few_shot,clarification_accuracy_ci95,
category,single_paper_factual,summary_few_shot,refusal_accuracy_mean,
category,single_paper_factual,summary_few_shot,refusal_accuracy_std,
category,single_paper_factual,summary_few_shot,refusal_accuracy_ci95,
category,single_paper_factual,summary_few_shot,answered_rate,1.0
category,single_paper_factual,summary_few_shot,clarified_rate,0.0
category,single_paper_factual,summary_few_shot,refused_rate,0.0
category,single_paper_factual,summary_few_shot,over_clarification_rate,0.0
category,single_paper_factual,summary_few_shot,over_refusal_rate,0.0
category,single_paper_factual,summary_few_shot,avg_latency_sec,1.249004
category,single_paper_factual,summary_few_shot,latency_std,0.16803702542991333
category,single_paper_factual,summary_few_shot,latency_ci95,0.12448357049480438
category,single_paper_factual,summary_few_shot,avg_input_tokens,546.2857142857143
category,single_paper_factual,summary_few_shot,avg_output_tokens,31.857142857142858
category,single_paper_factual,summary_few_shot,avg_cost_usd,0.0005530714285714286
category,single_paper_summary,litspace_rag,correctness_mean,1.7142857142857142
category,single_paper_summary,litspace_rag,correctness_std,0.7559289460184545
category,single_paper_summary,litspace_rag,correctness_ci95,0.5599999999999999
category,single_paper_summary,litspace_rag,completeness_mean,1.7142857142857142
category,single_paper_summary,litspace_rag,completeness_std,0.7559289460184545
category,single_paper_summary,litspace_rag,completeness_ci95,0.5599999999999999
category,single_paper_summary,litspace_rag,relevance_mean,1.7142857142857142
category,single_paper_summary,litspace_rag,relevance_std,0.7559289460184545
category,single_paper_summary,litspace_rag,relevance_ci95,0.5599999999999999
category,single_paper_summary,litspace_rag,helpfulness_mean,1.7142857142857142
category,single_paper_summary,litspace_rag,helpfulness_std,0.7559289460184545
category,single_paper_summary,litspace_rag,helpfulness_ci95,0.5599999999999999
category,single_paper_summary,litspace_rag,faithfulness_mean,1.1428571428571428
category,single_paper_summary,litspace_rag,faithfulness_std,0.37796447300922725
category,single_paper_summary,litspace_rag,faithfulness_ci95,0.27999999999999997
category,single_paper_summary,litspace_rag,followup_success_mean,
category,single_paper_summary,litspace_rag,followup_success_std,
category,single_paper_summary,litspace_rag,followup_success_ci95,
category,single_paper_summary,litspace_rag,paper_hit_at_5_mean,1.0
category,single_paper_summary,litspace_rag,paper_hit_at_5_std,0.0
category,single_paper_summary,litspace_rag,paper_hit_at_5_ci95,0.0
category,single_paper_summary,litspace_rag,paper_recall_at_5_mean,1.0
category,single_paper_summary,litspace_rag,paper_recall_at_5_std,0.0
category,single_paper_summary,litspace_rag,paper_recall_at_5_ci95,0.0
category,single_paper_summary,litspace_rag,section_hit_at_5_mean,0.7142857142857143
category,single_paper_summary,litspace_rag,section_hit_at_5_std,0.4879500364742666
category,single_paper_summary,litspace_rag,section_hit_at_5_ci95,0.3614784456460256
category,single_paper_summary,litspace_rag,section_recall_at_5_mean,0.319047619047619
category,single_paper_summary,litspace_rag,section_recall_at_5_std,0.2954012605963366
category,single_paper_summary,litspace_rag,section_recall_at_5_ci95,0.21883631630360928
category,single_paper_summary,litspace_rag,paper_mrr_at_5_mean,1.0
category,single_paper_summary,litspace_rag,paper_mrr_at_5_std,0.0
category,single_paper_summary,litspace_rag,paper_mrr_at_5_ci95,0.0
category,single_paper_summary,litspace_rag,clarification_accuracy_mean,
category,single_paper_summary,litspace_rag,clarification_accuracy_std,
category,single_paper_summary,litspace_rag,clarification_accuracy_ci95,
category,single_paper_summary,litspace_rag,refusal_accuracy_mean,
category,single_paper_summary,litspace_rag,refusal_accuracy_std,
category,single_paper_summary,litspace_rag,refusal_accuracy_ci95,
category,single_paper_summary,litspace_rag,answered_rate,0.8571428571428571
category,single_paper_summary,litspace_rag,clarified_rate,0.14285714285714285
category,single_paper_summary,litspace_rag,refused_rate,0.0
category,single_paper_summary,litspace_rag,over_clarification_rate,0.14285714285714285
category,single_paper_summary,litspace_rag,over_refusal_rate,0.0
category,single_paper_summary,litspace_rag,avg_latency_sec,3.001774
category,single_paper_summary,litspace_rag,latency_std,1.711600263550556
category,single_paper_summary,litspace_rag,latency_ci95,1.267971219566067
category,single_paper_summary,litspace_rag,avg_input_tokens,
category,single_paper_summary,litspace_rag,avg_output_tokens,
category,single_paper_summary,litspace_rag,avg_cost_usd,
category,single_paper_summary,zero_shot,correctness_mean,0.14285714285714285
category,single_paper_summary,zero_shot,correctness_std,0.37796447300922725
category,single_paper_summary,zero_shot,correctness_ci95,0.27999999999999997
category,single_paper_summary,zero_shot,completeness_mean,0.0
category,single_paper_summary,zero_shot,completeness_std,0.0
category,single_paper_summary,zero_shot,completeness_ci95,0.0
category,single_paper_summary,zero_shot,relevance_mean,1.1428571428571428
category,single_paper_summary,zero_shot,relevance_std,0.37796447300922725
category,single_paper_summary,zero_shot,relevance_ci95,0.27999999999999997
category,single_paper_summary,zero_shot,helpfulness_mean,0.14285714285714285
category,single_paper_summary,zero_shot,helpfulness_std,0.37796447300922725
category,single_paper_summary,zero_shot,helpfulness_ci95,0.27999999999999997
category,single_paper_summary,zero_shot,faithfulness_mean,
category,single_paper_summary,zero_shot,faithfulness_std,
category,single_paper_summary,zero_shot,faithfulness_ci95,
category,single_paper_summary,zero_shot,followup_success_mean,
category,single_paper_summary,zero_shot,followup_success_std,
category,single_paper_summary,zero_shot,followup_success_ci95,
category,single_paper_summary,zero_shot,clarification_accuracy_mean,
category,single_paper_summary,zero_shot,clarification_accuracy_std,
category,single_paper_summary,zero_shot,clarification_accuracy_ci95,
category,single_paper_summary,zero_shot,refusal_accuracy_mean,
category,single_paper_summary,zero_shot,refusal_accuracy_std,
category,single_paper_summary,zero_shot,refusal_accuracy_ci95,
category,single_paper_summary,zero_shot,answered_rate,1.0
category,single_paper_summary,zero_shot,clarified_rate,0.0
category,single_paper_summary,zero_shot,refused_rate,0.0
category,single_paper_summary,zero_shot,over_clarification_rate,0.0
category,single_paper_summary,zero_shot,over_refusal_rate,0.0
category,single_paper_summary,zero_shot,avg_latency_sec,1.755102857142857
category,single_paper_summary,zero_shot,latency_std,0.695747417784028
category,single_paper_summary,zero_shot,latency_ci95,0.5154168999761308
category,single_paper_summary,zero_shot,avg_input_tokens,123.28571428571429
category,single_paper_summary,zero_shot,avg_output_tokens,67.0
category,single_paper_summary,zero_shot,avg_cost_usd,0.00039396428571428574
category,single_paper_summary,summary_few_shot,correctness_mean,1.1428571428571428
category,single_paper_summary,summary_few_shot,correctness_std,0.37796447300922725
category,single_paper_summary,summary_few_shot,correctness_ci95,0.27999999999999997
category,single_paper_summary,summary_few_shot,completeness_mean,1.0
category,single_paper_summary,summary_few_shot,completeness_std,0.0
category,single_paper_summary,summary_few_shot,completeness_ci95,0.0
